pID,condition,task,interaction,trial,attempt,dataset,category,videos,loadTime,elapsedTime,totalCorrect,falseNegatives,falsePositives,incompleteTrial
54,6,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-29;scatterplot-75;scatterplot-21;scatterplot-12;scatterplot-4;scatterplot-10;scatterplot-82;scatterplot-65;scatterplot-84;,1996,21573,1,0,0,FALSE
42,1,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2033,183156,0,1,1,TRUE
42,1,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-58;scatterplot-36;scatterplot-68;scatterplot-54;scatterplot-69;scatterplot-3;scatterplot-26;scatterplot-60;scatterplot-41;,2148,67462,0,1,1,FALSE
42,1,4,shadowMarkers,1,2,scatterplots,scatterplots,scatterplot-58;scatterplot-36;scatterplot-68;scatterplot-54;scatterplot-69;scatterplot-3;scatterplot-26;scatterplot-60;scatterplot-41;,2148,81286,0,1,1,FALSE
42,1,4,shadowMarkers,1,3,scatterplots,scatterplots,scatterplot-58;scatterplot-36;scatterplot-68;scatterplot-54;scatterplot-69;scatterplot-3;scatterplot-26;scatterplot-60;scatterplot-41;,2148,94758,1,0,0,FALSE
42,1,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,39076,0,1,1,FALSE
42,1,4,shadowMarkers,2,2,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,50716,0,1,1,FALSE
42,1,4,shadowMarkers,2,3,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,67060,0,1,1,FALSE
42,1,4,shadowMarkers,2,4,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,78164,0,1,1,FALSE
42,1,4,shadowMarkers,2,5,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,88156,0,1,1,FALSE
42,1,4,shadowMarkers,2,6,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,102620,0,1,1,FALSE
42,1,4,shadowMarkers,2,7,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,121244,0,1,1,FALSE
42,1,4,shadowMarkers,2,8,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,128172,0,1,1,FALSE
42,1,4,shadowMarkers,2,9,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,144292,0,1,1,FALSE
42,1,4,shadowMarkers,2,10,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,151348,0,1,1,FALSE
42,1,4,shadowMarkers,2,11,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,162044,0,1,1,FALSE
42,1,4,shadowMarkers,2,12,scatterplots,scatterplots,scatterplot-57;scatterplot-54;scatterplot-69;scatterplot-94;scatterplot-82;scatterplot-19;scatterplot-81;scatterplot-88;scatterplot-66;,2286,174724,1,0,0,FALSE
55,6,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,12133,52776,0,1,1,FALSE
55,6,4,shadowMarkers,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,12133,79448,0,1,1,FALSE
55,6,4,shadowMarkers,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,12133,160260,0,1,1,FALSE
55,6,4,shadowMarkers,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,12133,167513,0,1,1,FALSE
55,6,4,shadowMarkers,0,5,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,12133,189316,0,1,1,TRUE
55,6,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-58;scatterplot-35;scatterplot-78;scatterplot-72;scatterplot-0;scatterplot-88;scatterplot-56;scatterplot-83;scatterplot-29;,11490,84770,0,1,1,FALSE
55,6,4,shadowMarkers,1,2,scatterplots,scatterplots,scatterplot-58;scatterplot-35;scatterplot-78;scatterplot-72;scatterplot-0;scatterplot-88;scatterplot-56;scatterplot-83;scatterplot-29;,11490,101210,0,1,1,FALSE
55,6,4,shadowMarkers,1,3,scatterplots,scatterplots,scatterplot-58;scatterplot-35;scatterplot-78;scatterplot-72;scatterplot-0;scatterplot-88;scatterplot-56;scatterplot-83;scatterplot-29;,11490,109932,0,1,1,FALSE
55,6,4,shadowMarkers,1,4,scatterplots,scatterplots,scatterplot-58;scatterplot-35;scatterplot-78;scatterplot-72;scatterplot-0;scatterplot-88;scatterplot-56;scatterplot-83;scatterplot-29;,11490,118466,0,1,1,FALSE
55,6,4,shadowMarkers,1,5,scatterplots,scatterplots,scatterplot-58;scatterplot-35;scatterplot-78;scatterplot-72;scatterplot-0;scatterplot-88;scatterplot-56;scatterplot-83;scatterplot-29;,11490,135320,0,1,1,FALSE
55,6,4,shadowMarkers,1,6,scatterplots,scatterplots,scatterplot-58;scatterplot-35;scatterplot-78;scatterplot-72;scatterplot-0;scatterplot-88;scatterplot-56;scatterplot-83;scatterplot-29;,11490,144594,0,1,1,FALSE
55,6,4,shadowMarkers,1,7,scatterplots,scatterplots,scatterplot-58;scatterplot-35;scatterplot-78;scatterplot-72;scatterplot-0;scatterplot-88;scatterplot-56;scatterplot-83;scatterplot-29;,11490,164582,0,1,1,FALSE
55,6,4,shadowMarkers,1,8,scatterplots,scatterplots,scatterplot-58;scatterplot-35;scatterplot-78;scatterplot-72;scatterplot-0;scatterplot-88;scatterplot-56;scatterplot-83;scatterplot-29;,11490,177907,0,1,1,FALSE
55,6,4,shadowMarkers,1,9,scatterplots,scatterplots,scatterplot-58;scatterplot-35;scatterplot-78;scatterplot-72;scatterplot-0;scatterplot-88;scatterplot-56;scatterplot-83;scatterplot-29;,11490,181703,0,1,1,TRUE
55,6,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,25974,0,1,1,FALSE
55,6,4,shadowMarkers,2,2,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,30568,0,1,1,FALSE
55,6,4,shadowMarkers,2,3,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,44050,0,1,1,FALSE
55,6,4,shadowMarkers,2,4,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,45645,0,1,1,FALSE
55,6,4,shadowMarkers,2,5,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,49306,0,1,1,FALSE
55,6,4,shadowMarkers,2,6,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,54918,0,1,1,FALSE
55,6,4,shadowMarkers,2,7,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,60365,0,1,1,FALSE
55,6,4,shadowMarkers,2,8,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,66445,0,1,1,FALSE
55,6,4,shadowMarkers,2,9,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,71080,0,1,1,FALSE
55,6,4,shadowMarkers,2,10,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,90870,0,1,1,FALSE
55,6,4,shadowMarkers,2,11,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,104794,0,1,1,FALSE
55,6,4,shadowMarkers,2,12,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,115712,0,1,1,FALSE
55,6,4,shadowMarkers,2,13,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,134327,0,1,1,FALSE
55,6,4,shadowMarkers,2,14,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,136027,0,1,1,FALSE
55,6,4,shadowMarkers,2,15,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,143530,0,1,1,FALSE
55,6,4,shadowMarkers,2,16,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,159503,0,1,1,FALSE
55,6,4,shadowMarkers,2,17,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,160792,0,1,1,FALSE
55,6,4,shadowMarkers,2,18,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,176711,0,1,1,FALSE
55,6,4,shadowMarkers,2,19,scatterplots,scatterplots,scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;,11124,182493,0,1,1,TRUE
55,6,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,12133,52776,0,1,1,FALSE
55,6,4,shadowMarkers,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,12133,79448,0,1,1,FALSE
55,6,4,shadowMarkers,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,12133,160260,0,1,1,FALSE
55,6,4,shadowMarkers,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,12133,167513,0,1,1,FALSE
55,6,4,shadowMarkers,0,5,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,12133,189316,0,1,1,TRUE
58,1,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2137,45359,0,1,1,FALSE
58,1,4,shadowMarkers,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2137,90014,0,1,1,FALSE
58,1,4,shadowMarkers,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2137,93726,0,1,1,FALSE
58,1,4,shadowMarkers,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2137,96934,0,1,1,FALSE
58,1,4,shadowMarkers,0,5,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2137,99826,0,1,1,FALSE
58,1,4,shadowMarkers,0,6,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2137,102558,0,1,1,FALSE
58,1,4,shadowMarkers,0,7,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2137,104694,0,1,1,FALSE
58,1,4,shadowMarkers,0,8,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2137,109627,0,1,1,FALSE
58,1,4,shadowMarkers,0,9,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2137,111966,1,0,0,FALSE
58,1,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;,2293,21361,0,1,1,FALSE
58,1,4,shadowMarkers,1,2,scatterplots,scatterplots,scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;,2293,46204,0,1,1,FALSE
58,1,4,shadowMarkers,1,3,scatterplots,scatterplots,scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;,2293,48996,0,1,1,FALSE
58,1,4,shadowMarkers,1,4,scatterplots,scatterplots,scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;,2293,51280,0,1,1,FALSE
58,1,4,shadowMarkers,1,5,scatterplots,scatterplots,scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;,2293,53724,0,1,1,FALSE
58,1,4,shadowMarkers,1,6,scatterplots,scatterplots,scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;,2293,55952,1,0,0,FALSE
58,1,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-81;scatterplot-23;scatterplot-57;scatterplot-87;scatterplot-89;scatterplot-64;scatterplot-58;scatterplot-22;scatterplot-97;,2332,25433,1,0,0,FALSE
55,6,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,9239,11197,0,1,1,FALSE
55,6,4,overlays,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,9239,15728,0,1,1,FALSE
55,6,4,overlays,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,9239,40872,0,1,1,FALSE
55,6,4,overlays,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,9239,44091,0,1,1,FALSE
55,6,4,overlays,0,5,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,9239,47682,1,0,0,FALSE
55,6,4,overlays,1,1,scatterplots,scatterplots,scatterplot-75;scatterplot-12;scatterplot-26;scatterplot-15;scatterplot-95;scatterplot-77;scatterplot-40;scatterplot-33;scatterplot-38;,14967,6776,0,1,1,FALSE
55,6,4,overlays,1,2,scatterplots,scatterplots,scatterplot-75;scatterplot-12;scatterplot-26;scatterplot-15;scatterplot-95;scatterplot-77;scatterplot-40;scatterplot-33;scatterplot-38;,14967,10309,0,1,1,FALSE
55,6,4,overlays,1,3,scatterplots,scatterplots,scatterplot-75;scatterplot-12;scatterplot-26;scatterplot-15;scatterplot-95;scatterplot-77;scatterplot-40;scatterplot-33;scatterplot-38;,14967,13439,0,1,1,FALSE
55,6,4,overlays,1,4,scatterplots,scatterplots,scatterplot-75;scatterplot-12;scatterplot-26;scatterplot-15;scatterplot-95;scatterplot-77;scatterplot-40;scatterplot-33;scatterplot-38;,14967,16267,1,0,0,FALSE
55,6,4,overlays,2,1,scatterplots,scatterplots,scatterplot-35;scatterplot-25;scatterplot-4;scatterplot-83;scatterplot-75;scatterplot-33;scatterplot-60;scatterplot-37;scatterplot-39;,14458,3546,0,1,1,FALSE
55,6,4,overlays,2,2,scatterplots,scatterplots,scatterplot-35;scatterplot-25;scatterplot-4;scatterplot-83;scatterplot-75;scatterplot-33;scatterplot-60;scatterplot-37;scatterplot-39;,14458,8038,0,1,1,FALSE
55,6,4,overlays,2,3,scatterplots,scatterplots,scatterplot-35;scatterplot-25;scatterplot-4;scatterplot-83;scatterplot-75;scatterplot-33;scatterplot-60;scatterplot-37;scatterplot-39;,14458,10882,1,0,0,FALSE
55,6,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,10125,7250,0,1,1,FALSE
55,6,4,smallMultiples,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,10125,11892,1,0,0,FALSE
55,6,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-72;scatterplot-79;scatterplot-19;scatterplot-64;scatterplot-28;scatterplot-84;scatterplot-95;scatterplot-65;scatterplot-6;,13728,3588,0,1,1,FALSE
55,6,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-72;scatterplot-79;scatterplot-19;scatterplot-64;scatterplot-28;scatterplot-84;scatterplot-95;scatterplot-65;scatterplot-6;,13728,15625,0,1,1,FALSE
55,6,4,smallMultiples,1,3,scatterplots,scatterplots,scatterplot-72;scatterplot-79;scatterplot-19;scatterplot-64;scatterplot-28;scatterplot-84;scatterplot-95;scatterplot-65;scatterplot-6;,13728,18869,0,1,1,FALSE
55,6,4,smallMultiples,1,4,scatterplots,scatterplots,scatterplot-72;scatterplot-79;scatterplot-19;scatterplot-64;scatterplot-28;scatterplot-84;scatterplot-95;scatterplot-65;scatterplot-6;,13728,22803,1,0,0,FALSE
55,6,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-22;scatterplot-64;scatterplot-20;scatterplot-12;scatterplot-89;scatterplot-58;scatterplot-61;scatterplot-75;scatterplot-66;,10474,2925,0,1,1,FALSE
55,6,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-22;scatterplot-64;scatterplot-20;scatterplot-12;scatterplot-89;scatterplot-58;scatterplot-61;scatterplot-75;scatterplot-66;,10474,6322,0,1,1,FALSE
55,6,4,smallMultiples,2,3,scatterplots,scatterplots,scatterplot-22;scatterplot-64;scatterplot-20;scatterplot-12;scatterplot-89;scatterplot-58;scatterplot-61;scatterplot-75;scatterplot-66;,10474,9327,0,1,1,FALSE
55,6,4,smallMultiples,2,4,scatterplots,scatterplots,scatterplot-22;scatterplot-64;scatterplot-20;scatterplot-12;scatterplot-89;scatterplot-58;scatterplot-61;scatterplot-75;scatterplot-66;,10474,11971,1,0,0,FALSE
59,6,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,4367,79995,1,0,0,FALSE
59,6,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-85;scatterplot-90;scatterplot-28;scatterplot-12;scatterplot-66;scatterplot-81;scatterplot-89;scatterplot-4;scatterplot-82;,4441,50443,0,1,1,FALSE
59,6,4,shadowMarkers,1,2,scatterplots,scatterplots,scatterplot-85;scatterplot-90;scatterplot-28;scatterplot-12;scatterplot-66;scatterplot-81;scatterplot-89;scatterplot-4;scatterplot-82;,4441,103923,1,0,0,FALSE
59,6,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-38;scatterplot-41;scatterplot-28;scatterplot-24;scatterplot-56;scatterplot-95;scatterplot-98;scatterplot-39;scatterplot-12;,4430,27940,0,1,1,FALSE
59,6,4,shadowMarkers,2,2,scatterplots,scatterplots,scatterplot-38;scatterplot-41;scatterplot-28;scatterplot-24;scatterplot-56;scatterplot-95;scatterplot-98;scatterplot-39;scatterplot-12;,4430,52434,1,0,0,FALSE
60,4,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1750,131075,1,0,0,FALSE
60,4,4,overlays,1,1,scatterplots,scatterplots,scatterplot-20;scatterplot-87;scatterplot-77;scatterplot-68;scatterplot-16;scatterplot-6;scatterplot-92;scatterplot-72;scatterplot-60;,2080,24202,1,0,0,FALSE
60,4,4,overlays,2,1,scatterplots,scatterplots,scatterplot-33;scatterplot-30;scatterplot-90;scatterplot-48;scatterplot-20;scatterplot-60;scatterplot-31;scatterplot-81;scatterplot-23;,2167,20227,0,1,1,FALSE
